experiment_id,ccf_id,ccf_region,layer,celltype,dispersion,size
194781_019,526157192,FRP,L5,ET,81.10815941,18
194781_020,526157192,FRP,L5,IT,109.5691244,134
194781_024,1125,ORBvl,L5,ET,,1
194781_025,1125,ORBvl,L5,ET,50.59294689,73
194781_028,1125,ORBvl,L5,ET,32.29939597,66
194781_033,1125,ORBvl,L5,IT,75.74005252,3
194781_037,1125,ORBvl,L5,CT,,0
194781_037,1125,ORBvl,L5,CT,,0
194781_039,1101,AId,L5,ET,56.09005553,61
194781_039,1101,AId,L5,ET,56.09005553,61
194781_041,1101,AId,L5,ET,,0
194781_041,1101,AId,L5,ET,,0
194781_042,1101,AId,L5,CT,,0
194781_042,1101,AId,L5,CT,,0
194781_046,1101,AId,L5,ET,28.34055064,4
194781_046,1101,AId,L5,ET,28.34055064,4
194781_047,1101,AId,L5,CT,,1
194781_047,1101,AId,L5,CT,,1
194781_052,1101,AId,L5,IT,,0
194781_053,1101,AId,L5,IT,51.77520468,29
194781_072,1101,AId,L5,CT,,0
194781_072,1101,AId,L5,CT,,0
194781_078,1125,ORBvl,L5,CT,,0
194781_078,1125,ORBvl,L5,CT,,0
194781_079,1125,ORBvl,L5,IT,46.22976434,15
194781_080,1101,AId,L5,ET,12.1151879,3
194781_080,1101,AId,L5,ET,12.1151879,3
194781_083,1101,AId,L5,IT,28.57341422,15
194781_087,1101,AId,L5,CT,,0
194781_087,1101,AId,L5,CT,,0
194782_033,630,ORBl,L5,ET,45.39518688,19
194782_035,630,ORBl,L5,ET,29.02363264,18
194782_036,526157192,FRP,L5,ET,25.56829521,68
194782_037,630,ORBl,L5,ET,24.73712206,19
194782_040,630,ORBl,L5,CT,,0
194782_040,630,ORBl,L5,CT,,0
194782_043,630,ORBl,L5,ET,22.61223163,19
194782_050,1125,ORBvl,L5,ET,103.6684361,20
194782_056,526157192,FRP,L5,ET,73.42459533,25
194783_001,1101,AId,L5,IT,54.57334514,2
194783_002,1101,AId,L5,IT,75.5351821,50
194783_003,1101,AId,L5,IT,83.46035184,64
194783_005,1101,AId,L5,IT,73.83963105,36
194783_008,1101,AId,L5,IT,71.81811192,160
194783_011,1101,AId,L5,CT,58.78431307,6
194783_011,1101,AId,L5,CT,58.78431307,6
194783_012,1101,AId,L5,IT,82.63244942,34
194783_014,1101,AId,L5,CT,55.52026657,2
194783_014,1101,AId,L5,CT,55.52026657,2
194783_019,1101,AId,L5,IT,25.22895162,2
194783_028,1101,AId,L5,CT,,0
194783_028,1101,AId,L5,CT,,0
194783_029,1101,AId,L5,IT,58.81590184,22
194783_032,1101,AId,L5,ET,,0
194783_032,1101,AId,L5,ET,,0
194783_034,1101,AId,L5,CT,,0
194783_034,1101,AId,L5,CT,,0
194783_036,767,MOs,L5,ET,79.49952758,39
194783_037,1101,AId,L5,IT,70.52560512,68
194783_038,1101,AId,L5,CT,,0
194783_038,1101,AId,L5,CT,,0
194783_042,630,ORBl,L5,IT,87.92020501,35
194783_044,630,ORBl,L5,IT,68.83784489,15
194783_046,630,ORBl,L5,IT,77.02589156,30
194783_047,630,ORBl,L5,IT,54.89807468,62
194783_048,1125,ORBvl,L5,IT,38.10432401,23
194783_052,526157192,FRP,L5,CT,,0
194783_052,526157192,FRP,L5,CT,,0
194783_053,526157192,FRP,L5,IT,61.25199056,30
194783_057,630,ORBl,L5,IT,62.23405845,46
194783_059,630,ORBl,L5,CT,,1
194783_059,630,ORBl,L5,CT,,1
194783_060,630,ORBl,L5,ET,65.92780775,20
194783_061,630,ORBl,L5,CT,,0
194783_061,630,ORBl,L5,CT,,0
194783_062,630,ORBl,L5,ET,48.77970247,74
194783_063,1125,ORBvl,L5,ET,52.13257121,48
194783_064,630,ORBl,L5,CT,,0
194783_064,630,ORBl,L5,CT,,0
194783_065,1125,ORBvl,L5,IT,58.77253688,146
194783_069,1125,ORBvl,L5,ET,30.5610769,26
194783_070,1125,ORBvl,L5,IT,44.66063379,86
194783_071,630,ORBl,L5,IT,66.46330096,131
194783_080,630,ORBl,L5,IT,66.86201609,84
194783_081,630,ORBl,L5,IT,,1
194783_083,1125,ORBvl,L5,CT,,0
194783_083,1125,ORBvl,L5,CT,,0
194783_085,1125,ORBvl,L5,IT,69.46762256,56
194783_086,1125,ORBvl,L5,CT,,1
194783_086,1125,ORBvl,L5,CT,,1
194783_087,1125,ORBvl,L5,CT,,0
194783_087,1125,ORBvl,L5,CT,,0
194783_088,1125,ORBvl,L5,CT,,0
194783_088,1125,ORBvl,L5,CT,,0
194783_090,1125,ORBvl,L5,IT,,0
194783_091,1125,ORBvl,L5,CT,,0
194783_091,1125,ORBvl,L5,CT,,0
194783_092,1125,ORBvl,L5,IT,62.31804598,92
194783_095,1125,ORBvl,L5,ET,23.73376904,12
194783_096,1125,ORBvl,L5,ET,33.97667728,40
194784_006,1101,AId,L5,ET,53.66227365,61
194784_006,1101,AId,L5,ET,53.66227365,61
194784_007,800,AIv,L5,ET,45.89384379,7
194784_008,1101,AId,L5,ET,39.47194846,71
194784_008,1101,AId,L5,ET,39.47194846,71
194784_009,800,AIv,L5,ET,15.88306031,9
194784_019,1101,AId,L5,ET,133.2574784,3
194784_019,1101,AId,L5,ET,133.2574784,3
194784_020,1101,AId,L5,ET,19.64758717,17
194784_020,1101,AId,L5,ET,19.64758717,17
194784_022,1101,AId,L5,CT,,0
194784_022,1101,AId,L5,CT,,0
194784_031,630,ORBl,L5,ET,21.10764313,33
194784_032,630,ORBl,L5,ET,29.12985553,41
194784_033,630,ORBl,L5,ET,17.69297968,18
194784_035,630,ORBl,L5,ET,19.47997402,7
194784_039,630,ORBl,L5,ET,9.960145206,6
194784_049,630,ORBl,L5,IT,31.78047398,16
194784_050,630,ORBl,L5,ET,64.72906649,126
194784_053,630,ORBl,L5,IT,75.05502454,73
194784_055,630,ORBl,L5,IT,58.43517068,56
194784_059,630,ORBl,L5,CT,,0
194784_059,630,ORBl,L5,CT,,0
194784_062,630,ORBl,L5,ET,30.20939488,30
194784_065,1125,ORBvl,L5,CT,,0
194784_065,1125,ORBvl,L5,CT,,0
194784_066,1125,ORBvl,L5,CT,,0
194784_066,1125,ORBvl,L5,CT,,0
194784_067,1125,ORBvl,L5,CT,,0
194784_067,1125,ORBvl,L5,CT,,0
194784_068,1125,ORBvl,L5,IT,65.52121732,46
194784_069,1125,ORBvl,L5,ET,47.61545793,17
194784_072,1125,ORBvl,L5,CT,,1
194784_072,1125,ORBvl,L5,CT,,1
194784_086,1125,ORBvl,L5,ET,48.02859783,38
194784_087,1125,ORBvl,L5,ET,32.99857889,6
194785_001,1101,AId,L5,ET,62.12112383,23
194785_001,1101,AId,L5,ET,62.12112383,23
194785_003,1101,AId,L5,IT,82.89895433,73
194785_004,1101,AId,L5,ET,30.11671511,11
194785_004,1101,AId,L5,ET,30.11671511,11
194785_005,1101,AId,L5,ET,39.13283402,13
194785_005,1101,AId,L5,ET,39.13283402,13
194785_008,1101,AId,L5,CT,,0
194785_008,1101,AId,L5,CT,,0
194785_010,1101,AId,L5,IT,87.45577927,157
194785_012,1101,AId,L5,IT,93.83842915,92
194785_014,1101,AId,L5,IT,,0
194785_019,1101,AId,L5,CT,,1
194785_019,1101,AId,L5,CT,,1
194786_005,1101,AId,L5,ET,19.42165884,12
194786_005,1101,AId,L5,ET,19.42165884,12
194786_006,1101,AId,L5,ET,33.91134783,28
194786_006,1101,AId,L5,ET,33.91134783,28
194786_007,1101,AId,L5,ET,63.13151478,6
194786_007,1101,AId,L5,ET,63.13151478,6
194786_008,1101,AId,L5,ET,33.09456149,2
194786_008,1101,AId,L5,ET,33.09456149,2
194786_023,1101,AId,L5,CT,,0
194786_023,1101,AId,L5,CT,,0
194786_052,630,ORBl,L5,ET,46.7317337,29
194786_053,1125,ORBvl,L5,ET,29.86241556,60
194786_054,1125,ORBvl,L5,ET,16.26502724,15
194786_063,630,ORBl,L5,ET,,0
194786_064,630,ORBl,L5,ET,43.70588309,60
194786_065,630,ORBl,L5,ET,63.07598366,14
194786_068,630,ORBl,L5,CT,,0
194786_068,630,ORBl,L5,CT,,0
194786_069,630,ORBl,L5,ET,23.49438832,27
194786_071,630,ORBl,L5,ET,47.20671191,8
194786_072,1125,ORBvl,L5,ET,24.92816438,4
194786_078,630,ORBl,L5,ET,,1
194786_079,630,ORBl,L5,CT,,0
194786_079,630,ORBl,L5,CT,,0
194786_080,630,ORBl,L5,ET,59.41055359,35
194786_083,630,ORBl,L5,ET,10.76950046,4
194786_094,630,ORBl,L5,CT,,0
194786_094,630,ORBl,L5,CT,,0
194786_098,630,ORBl,L5,IT,,0
194786_102,630,ORBl,L5,IT,,0
194786_106,630,ORBl,L5,IT,20.39607805,3
194786_115,630,ORBl,L5,IT,,0
194808_002,630,ORBl,L5,ET,,1
194808_003,767,MOs,L5,ET,80.46247446,35
194808_009,630,ORBl,L5,IT,76.32754543,22
194808_011,630,ORBl,L5,IT,,0
194808_012,630,ORBl,L5,IT,91.57345901,24
194808_019,630,ORBl,L5,IT,,1
194808_023,630,ORBl,L5,CT,,0
194808_023,630,ORBl,L5,CT,,0
194809_013,630,ORBl,L5,CT,,0
194809_013,630,ORBl,L5,CT,,0
194809_014,630,ORBl,L5,CT,,0
194809_014,630,ORBl,L5,CT,,0
194809_016,630,ORBl,L5,CT,,0
194809_016,630,ORBl,L5,CT,,0
194809_017,630,ORBl,L5,ET,,0
194809_018,630,ORBl,L5,ET,11.60938318,3
194809_019,630,ORBl,L5,CT,,0
194809_019,630,ORBl,L5,CT,,0
194809_020,630,ORBl,L5,CT,,0
194809_020,630,ORBl,L5,CT,,0
194810_001,1125,ORBvl,L5,IT,57.62157882,124
194810_003,630,ORBl,L5,IT,,0
194810_005,630,ORBl,L5,IT,88.70703099,170
194810_006,630,ORBl,L5,IT,30.26962174,2
194810_007,630,ORBl,L5,IT,81.50265416,98
194810_010,630,ORBl,L5,IT,67.04234235,59
194810_013,630,ORBl,L5,CT,,0
194810_013,630,ORBl,L5,CT,,0
194810_017,630,ORBl,L5,ET,4.153311931,2
194810_021,630,ORBl,L5,IT,,1
194810_022,630,ORBl,L5,IT,23.69071548,2
194810_023,630,ORBl,L5,ET,71.93887607,115
194810_024,630,ORBl,L5,CT,,0
194810_024,630,ORBl,L5,CT,,0
194810_025,630,ORBl,L5,ET,46.08260534,109
194810_027,630,ORBl,L5,CT,,0
194810_027,630,ORBl,L5,CT,,0
194810_028,630,ORBl,L5,ET,19.83861499,27
194810_030,630,ORBl,L5,ET,10.04957887,4
194810_031,630,ORBl,L5,ET,22.07374005,2
194810_032,630,ORBl,L5,CT,,0
194810_032,630,ORBl,L5,CT,,0
194810_034,630,ORBl,L5,IT,,0
194810_036,630,ORBl,L5,ET,,0
194810_039,630,ORBl,L5,ET,,0
194810_040,1125,ORBvl,L5,ET,45.68570372,73
194810_041,630,ORBl,L5,ET,31.02883452,35
194810_042,630,ORBl,L5,ET,25.95043157,24
194810_043,1125,ORBvl,L5,IT,73.60727316,100
194810_046,630,ORBl,L5,IT,62.86210216,78
194810_051,630,ORBl,L5,CT,,0
194810_051,630,ORBl,L5,CT,,0
194810_054,630,ORBl,L5,ET,37.58073854,23
194810_055,630,ORBl,L5,CT,,0
194810_055,630,ORBl,L5,CT,,0
194810_056,630,ORBl,L5,IT,,1
194810_057,630,ORBl,L5,CT,19.41221142,20
194810_057,630,ORBl,L5,CT,19.41221142,20
194810_058,630,ORBl,L5,CT,,0
194810_058,630,ORBl,L5,CT,,0
194810_059,630,ORBl,L5,IT,,0
194810_060,630,ORBl,L5,IT,,0
194810_061,630,ORBl,L5,CT,,0
194810_061,630,ORBl,L5,CT,,0
194810_063,630,ORBl,L5,IT,66.85978439,13
194810_064,630,ORBl,L5,CT,,0
194810_064,630,ORBl,L5,CT,,0
194810_065,630,ORBl,L5,IT,26.58006772,2
194810_067,1125,ORBvl,L5,IT,,0
195041_005,1101,AId,L5,IT,79.97181937,42
195041_013,1101,AId,L5,IT,39.96753419,8
195041_018,1101,AId,L5,IT,89.77043739,35
195041_020,800,AIv,L5,ET,38.471301,42
195041_021,1101,AId,L5,IT,53.67252164,4
195041_027,1101,AId,L5,CT,,0
195041_027,1101,AId,L5,CT,,0
195041_030,1101,AId,L5,CT,,0
195041_030,1101,AId,L5,CT,,0
195041_032,800,AIv,L5,ET,13.64200665,6
195041_037,1101,AId,L5,IT,93.94731638,33
195041_038,800,AIv,L5,IT,88.4187853,68
195041_040,800,AIv,L5,CT,,0
195041_040,800,AIv,L5,CT,,0
195041_043,1101,AId,L5,IT,95.70071877,105
195041_044,1101,AId,L5,IT,57.06988145,44
195041_049,800,AIv,L5,CT,,0
195041_049,800,AIv,L5,CT,,0
195041_056,1101,AId,L5,ET,,1
195041_056,1101,AId,L5,ET,,1
195041_059,1101,AId,L5,CT,,0
195041_059,1101,AId,L5,CT,,0
195041_061,1101,AId,L5,CT,,0
195041_061,1101,AId,L5,CT,,0
195041_062,1101,AId,L5,ET,21.3213508,5
195041_062,1101,AId,L5,ET,21.3213508,5
195041_063,1101,AId,L5,IT,,1
195041_077,800,AIv,L5,IT,75.0222367,25
195041_080,1101,AId,L5,IT,112.8799899,24
195042_005,1101,AId,L5,ET,38.83806398,12
195042_005,1101,AId,L5,ET,38.83806398,12
195042_006,1101,AId,L5,IT,57.93526987,44
195042_008,1101,AId,L5,IT,84.46395636,115
195042_012,1101,AId,L5,IT,62.09790609,14
195042_013,800,AIv,L5,IT,59.91213571,24
195042_014,1101,AId,L5,IT,43.19187855,42
195042_016,1101,AId,L5,IT,40.84636221,35
195042_018,1101,AId,L5,IT,,0
195042_022,1101,AId,L5,IT,90.5246861,27
195042_023,1101,AId,L5,IT,54.09828135,4
195042_025,1101,AId,L5,IT,101.8500918,37
195042_027,1101,AId,L5,IT,71.17519866,62
195042_029,1101,AId,L5,IT,49.80903139,49
195042_030,800,AIv,L5,ET,,0
195042_034,1101,AId,L5,ET,30.10926604,9
195042_034,1101,AId,L5,ET,30.10926604,9
195042_036,1101,AId,L5,ET,,1
195042_036,1101,AId,L5,ET,,1
195042_040,1101,AId,L5,ET,12.8105859,3
195042_040,1101,AId,L5,ET,12.8105859,3
195042_052,800,AIv,L5,ET,,0
195042_054,1101,AId,L5,CT,3.201562119,2
195042_054,1101,AId,L5,CT,3.201562119,2
195042_055,800,AIv,L5,CT,,0
195042_055,800,AIv,L5,CT,,0
195042_057,800,AIv,L5,ET,,0
195042_059,1101,AId,L5,CT,,1
195042_059,1101,AId,L5,CT,,1
195042_061,1101,AId,L5,CT,,0
195042_061,1101,AId,L5,CT,,0
195042_078,800,AIv,L5,ET,,0
195042_079,1101,AId,L5,CT,,1
195042_079,1101,AId,L5,CT,,1
195042_094,1101,AId,L5,CT,,0
195042_094,1101,AId,L5,CT,,0
195042_099,800,AIv,L5,CT,,0
195042_099,800,AIv,L5,CT,,0
195043_001,1101,AId,L5,IT,80.35901024,95
195043_005,1101,AId,L5,ET,33.93219655,6
195043_005,1101,AId,L5,ET,33.93219655,6
195043_009,1101,AId,L5,CT,,0
195043_009,1101,AId,L5,CT,,0
195043_010,1101,AId,L5,CT,,0
195043_010,1101,AId,L5,CT,,0
195043_015,1101,AId,L5,CT,,0
195043_015,1101,AId,L5,CT,,0
195043_018,1101,AId,L5,CT,,0
195043_018,1101,AId,L5,CT,,0
195043_024,1101,AId,L5,IT,,0
195043_028,1101,AId,L5,IT,95.15717991,15
195043_029,1101,AId,L5,IT,72.55433046,94
195043_030,1101,AId,L5,IT,94.68422353,57
195043_031,1101,AId,L5,IT,78.16694231,34
195043_032,1101,AId,L5,IT,,0
195043_033,1101,AId,L5,IT,57.92812158,47
195043_034,1101,AId,L5,IT,89.69401247,21
195043_036,1101,AId,L5,IT,91.97452103,99
195043_042,1101,AId,L5,IT,72.0895334,33
195043_043,1101,AId,L5,IT,94.13836395,56
195043_046,1101,AId,L5,CT,,0
195043_046,1101,AId,L5,CT,,0
195043_047,1101,AId,L5,CT,,0
195043_047,1101,AId,L5,CT,,0
195043_048,1101,AId,L5,CT,,0
195043_048,1101,AId,L5,CT,,0
195043_049,1101,AId,L5,IT,,0
195043_056,1101,AId,L5,IT,85.30663425,14
195044_005,1101,AId,L5,IT,,0
195044_007,1101,AId,L5,IT,86.33130261,51
195044_011,1101,AId,L5,IT,118.3523853,88
195044_012,1101,AId,L5,IT,88.15498915,33
195044_016,1101,AId,L5,ET,,0
195044_016,1101,AId,L5,ET,,0
195044_018,1101,AId,L5,ET,,0
195044_018,1101,AId,L5,ET,,0
195044_019,1101,AId,L5,CT,16.69663972,3
195044_019,1101,AId,L5,CT,16.69663972,3
195044_024,1101,AId,L5,CT,,1
195044_024,1101,AId,L5,CT,,1
195044_031,1101,AId,L5,IT,92.07137122,26
195044_035,800,AIv,L5,CT,,1
195044_035,800,AIv,L5,CT,,1
195045_001,1101,AId,L5,IT,107.1952016,79
195045_002,1101,AId,L5,ET,23.42600644,3
195045_002,1101,AId,L5,ET,23.42600644,3
195045_003,1101,AId,L5,ET,,0
195045_003,1101,AId,L5,ET,,0
195045_004,800,AIv,L5,ET,,0
195045_007,800,AIv,L5,IT,,0
195045_008,1101,AId,L5,ET,43.70959614,16
195045_008,1101,AId,L5,ET,43.70959614,16
195045_009,1101,AId,L5,ET,46.15929455,13
195045_009,1101,AId,L5,ET,46.15929455,13
195045_010,1101,AId,L5,CT,,0
195045_010,1101,AId,L5,CT,,0
195045_012,1101,AId,L5,ET,10.44030651,3
195045_012,1101,AId,L5,ET,10.44030651,3
195045_016,1101,AId,L5,IT,75.70792784,99
195045_017,1101,AId,L5,CT,16.78058906,14
195045_017,1101,AId,L5,CT,16.78058906,14
195045_021,800,AIv,L5,IT,49.47369042,41
195045_022,800,AIv,L5,ET,12.44543647,3
195045_025,1101,AId,L5,IT,102.2676578,91
195045_028,800,AIv,L5,IT,60.59517663,50
195045_035,1101,AId,L5,CT,21.69912604,13
195045_035,1101,AId,L5,CT,21.69912604,13
195045_044,1101,AId,L5,IT,42.19241638,5
195045_055,1101,AId,L5,IT,54.32908781,30
195045_063,800,AIv,L5,ET,,0
195045_074,1101,AId,L5,CT,,0
195045_074,1101,AId,L5,CT,,0
195046_002,800,AIv,L5,ET,,1
195046_004,1101,AId,L5,IT,120.8282819,6
195046_005,1101,AId,L5,IT,100.955768,57
195046_008,1101,AId,L5,CT,,0
195046_008,1101,AId,L5,CT,,0
195046_010,800,AIv,L5,ET,89.02797084,7
195046_011,1101,AId,L5,ET,34.11671232,29
195046_011,1101,AId,L5,ET,34.11671232,29
195046_019,1101,AId,L5,CT,,0
195046_019,1101,AId,L5,CT,,0
195046_020,1101,AId,L5,IT,,0
195046_021,1101,AId,L5,IT,118.3130454,70
195046_022,1101,AId,L5,IT,103.1674524,76
195046_023,1101,AId,L5,CT,,0
195046_023,1101,AId,L5,CT,,0
195046_024,1101,AId,L5,IT,,0
195046_025,1101,AId,L5,IT,78.35245577,16
195046_029,800,AIv,L5,ET,,0
195046_032,1101,AId,L5,ET,51.54015672,7
195046_032,1101,AId,L5,ET,51.54015672,7
195046_037,1101,AId,L5,IT,80.90169537,32
195046_043,1101,AId,L5,IT,100.0338172,70
195046_046,1101,AId,L5,IT,92.83585721,39
195046_048,1101,AId,L5,ET,26.99026162,24
195046_048,1101,AId,L5,ET,26.99026162,24
195046_052,1101,AId,L5,IT,91.3683923,64
195046_056,1101,AId,L5,CT,,0
195046_056,1101,AId,L5,CT,,0
195046_064,1101,AId,L5,IT,24.38948609,4
195046_065,1101,AId,L5,IT,62.78115782,101
195046_069,1101,AId,L5,IT,104.4195304,40
195046_075,1101,AId,L5,IT,54.53579552,24
195046_079,1101,AId,L5,CT,2.5,4
195046_079,1101,AId,L5,CT,2.5,4
195047_001,767,MOs,L5,ET,56.99776937,62
195047_002,1015,ACAd,L5,ET,50.26549348,11
195047_002,1015,ACAd,L5,ET,50.26549348,11
195047_003,767,MOs,L5,ET,47.25434567,86
195047_005,767,MOs,L5,ET,42.33469318,14
195047_006,767,MOs,L5,IT,84.53487184,123
195047_007,1015,ACAd,L5,IT,94.86413159,113
195047_008,1015,ACAd,L5,IT,,1
195047_009,1015,ACAd,L5,IT,73.12409359,89
195047_010,767,MOs,L5,IT,100.164694,65
195047_012,1015,ACAd,L5,ET,39.3971366,46
195047_012,1015,ACAd,L5,ET,39.3971366,46
195047_013,767,MOs,L5,IT,103.0557666,155
195047_015,772,ACAv,L5,IT,,1
195047_017,767,MOs,L5,IT,,0
195047_018,1015,ACAd,L5,IT,40.76738392,7
195047_019,1015,ACAd,L5,IT,57.99159244,55
195047_021,767,MOs,L5,IT,98.94418189,32
195047_023,1015,ACAd,L5,IT,35.10929059,67
195047_030,1015,ACAd,L5,IT,35.77654346,12
195047_033,1015,ACAd,L5,ET,46.30043927,86
195047_033,1015,ACAd,L5,ET,46.30043927,86
195049_001,1015,ACAd,L5,ET,37.46772768,45
195049_001,1015,ACAd,L5,ET,37.46772768,45
195049_003,1015,ACAd,L5,ET,30.48564672,33
195049_003,1015,ACAd,L5,ET,30.48564672,33
195049_004,772,ACAv,L5,ET,40.43700105,44
195049_005,1015,ACAd,L5,ET,60.904633,45
195049_005,1015,ACAd,L5,ET,60.904633,45
195049_006,772,ACAv,L5,IT,64.15082851,21
195049_008,767,MOs,L5,IT,97.78433134,120
195049_010,1015,ACAd,L5,ET,36.19202559,45
195049_010,1015,ACAd,L5,ET,36.19202559,45
195049_011,772,ACAv,L5,ET,29.90717993,22
195049_013,772,ACAv,L5,ET,6.378087488,5
195049_015,772,ACAv,L5,IT,62.73423332,120
195049_016,767,MOs,L5,ET,45.92077786,20
195049_017,1015,ACAd,L5,ET,41.04714704,71
195049_017,1015,ACAd,L5,ET,41.04714704,71
195049_026,772,ACAv,L5,ET,,0
195049_029,772,ACAv,L5,IT,14.28145651,5
195049_033,1015,ACAd,L5,IT,70.27627102,49
195049_036,1015,ACAd,L5,IT,,0
195049_038,772,ACAv,L5,ET,47.26434063,95
195051_002,1015,ACAd,L5,ET,52.23606805,23
195051_002,1015,ACAd,L5,ET,52.23606805,23
195051_005,1015,ACAd,L5,IT,,0
195051_007,1015,ACAd,L5,ET,21.71568301,23
195051_007,1015,ACAd,L5,ET,21.71568301,23
195051_008,1015,ACAd,L5,IT,57.7451906,73
195051_014,1015,ACAd,L5,IT,42.59651744,96
195051_019,1015,ACAd,L5,IT,62.58373357,80
195051_021,767,MOs,L5,IT,47.63823734,65
195051_022,1015,ACAd,L5,IT,50.77906522,91
195051_025,1015,ACAd,L5,IT,90.55312242,112
195051_028,1015,ACAd,L5,IT,63.13812419,155
195051_030,767,MOs,L5,IT,79.31840303,50
195051_036,767,MOs,L5,IT,,0
195051_038,767,MOs,L5,IT,75.75846916,102
195051_039,767,MOs,L5,IT,40.89234248,7
195051_045,1015,ACAd,L5,CT,,0
195051_045,1015,ACAd,L5,CT,,0
195051_047,767,MOs,L5,ET,81.79510988,5
195199_004,1015,ACAd,L5,ET,,0
195199_004,1015,ACAd,L5,ET,,0
195199_006,767,MOs,L5,ET,69.90555261,52
195199_007,1015,ACAd,L5,CT,,0
195199_007,1015,ACAd,L5,CT,,0
195199_010,767,MOs,L5,ET,76.58621111,39
195199_011,767,MOs,L5,IT,69.18734978,46
195199_012,767,MOs,L5,IT,59.70731634,36
195199_019,1015,ACAd,L5,IT,68.92730868,161
195199_020,1015,ACAd,L5,IT,65.4032615,14
195199_022,772,ACAv,L5,ET,19.7040605,2
195199_023,772,ACAv,L5,ET,76.40328225,65
195199_024,772,ACAv,L5,ET,66.12320285,46
195199_027,1015,ACAd,L5,IT,46.35862907,75
195199_030,1015,ACAd,L5,IT,,0
195199_031,1015,ACAd,L5,IT,45.24314656,12
195199_032,1015,ACAd,L5,IT,,0
195199_033,772,ACAv,L5,IT,,0
195199_034,1015,ACAd,L5,IT,41.93859108,29
195199_036,772,ACAv,L5,IT,35.68878925,39
195199_037,772,ACAv,L5,IT,45.41792781,37
195199_038,1015,ACAd,L5,IT,6.873863542,2
195199_040,772,ACAv,L5,IT,59.30350791,91
195199_043,772,ACAv,L5,ET,35.99906093,38
195199_044,772,ACAv,L5,ET,69.12548311,33
195199_045,772,ACAv,L5,IT,57.92941421,157
195199_046,1015,ACAd,L5,IT,73.97967841,60
195199_047,772,ACAv,L5,ET,30.75075559,63
195199_049,1015,ACAd,L5,CT,,0
195199_049,1015,ACAd,L5,CT,,0
195199_050,1015,ACAd,L5,IT,67.7712859,136
195199_051,772,ACAv,L5,IT,60.42058059,28
195199_052,1015,ACAd,L5,ET,59.42565993,37
195199_052,1015,ACAd,L5,ET,59.42565993,37
195199_055,772,ACAv,L5,IT,36.90707035,6
195199_058,772,ACAv,L5,IT,,0
195199_059,772,ACAv,L5,IT,,0
195199_060,772,ACAv,L5,IT,103.5508508,33
195199_064,1015,ACAd,L5,IT,20.56031887,14
195199_068,1015,ACAd,L5,IT,47.76846707,11
195199_071,767,MOs,L5,IT,66.95408784,73
195199_073,772,ACAv,L5,ET,49.43068909,32
195199_073,772,ACAv,L5,ET,49.43068909,32
195199_074,772,ACAv,L5,IT,34.04498861,57
195199_075,1015,ACAd,L5,IT,62.59803247,144
195199_080,1015,ACAd,L5,ET,60.50924085,33
195199_080,1015,ACAd,L5,ET,60.50924085,33
195199_081,1015,ACAd,L5,IT,83.0798917,101
195199_082,772,ACAv,L5,ET,29.15475947,2
195199_082,772,ACAv,L5,ET,29.15475947,2
195199_084,1015,ACAd,L5,IT,57.13913845,62
195199_085,1015,ACAd,L5,ET,60.43328637,31
195199_085,1015,ACAd,L5,ET,60.43328637,31
195199_088,1015,ACAd,L5,IT,69.0705857,43
195199_089,1015,ACAd,L5,IT,54.48807635,81
195199_090,1015,ACAd,L5,IT,28.60865202,44
195199_094,772,ACAv,L5,IT,,0
195199_096,1015,ACAd,L5,IT,34.1691095,26
195199_097,1015,ACAd,L5,IT,24.95774206,15
195199_101,1015,ACAd,L5,IT,,0
